area_use,area_supply,rooms,households,uuid,restrooms,space,management_fee_summer,area_supply_pyeong,floor_plan_url,management_fee_winter,management_fee_year,entrance,apartment_uuid
32.66,42.38,2,30,apartmenttype_763,1,42㎡,nan,12,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=1,nan,nan,계단식,apartment_1165010806
45.62,59.19,2,17,apartmenttype_764,1,59A㎡,nan,17,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=2,nan,nan,계단식,apartment_1165010806
46.28,60.05,2,17,apartmenttype_765,1,60B㎡,nan,18,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=3,nan,nan,계단식,apartment_1165010806
50.28,65.24,2,17,apartmenttype_766,1,65㎡,nan,19,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=4,nan,nan,계단식,apartment_1165010806
65.32,84.75,3,26,apartmenttype_767,1,84㎡,nan,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=5,nan,nan,계단식,apartment_1165010806
66.99,86.92,3,17,apartmenttype_768,1,86㎡,nan,26,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=6,nan,nan,계단식,apartment_1165010806
97.98,127.22,3,1,apartmenttype_769,2,127㎡,nan,38,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12226&ptpId=7,nan,nan,계단식,apartment_1165010806
162.73,236.14,4,1,apartmenttype_770,2,236㎡,nan,71,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=7,nan,nan,계단식,apartment_1165010807
164.19,238.26,4,1,apartmenttype_771,2,238㎡,nan,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=8,nan,nan,계단식,apartment_1165010807
164.33,238.46,4,3,apartmenttype_772,2,238A㎡,nan,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=1,nan,nan,계단식,apartment_1165010807
164.36,238.5,4,2,apartmenttype_773,2,238B㎡,nan,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=9,nan,nan,계단식,apartment_1165010807
164.64,238.91,4,2,apartmenttype_774,2,238C㎡,nan,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=10,nan,nan,계단식,apartment_1165010807
164.73,239.04,4,1,apartmenttype_775,2,239D㎡,nan,72,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=11,nan,nan,계단식,apartment_1165010807
176.24,255.74,5,30,apartmenttype_776,2,255㎡,nan,77,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=2,nan,nan,계단식,apartment_1165010807
181.5,263.38,5,16,apartmenttype_777,2,263㎡,nan,79,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=3,nan,nan,계단식,apartment_1165010807
184.46,267.67,5,1,apartmenttype_778,2,267A㎡,nan,81,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=12,nan,nan,계단식,apartment_1165010807
185.05,268.53,5,1,apartmenttype_779,2,268B㎡,nan,81,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=13,nan,nan,계단식,apartment_1165010807
188.15,273.03,5,1,apartmenttype_780,2,273A㎡,nan,82,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=14,nan,nan,계단식,apartment_1165010807
189.81,275.44,5,33,apartmenttype_781,2,275B㎡,nan,83,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=4,nan,nan,계단식,apartment_1165010807
197.79,287.01,5,30,apartmenttype_782,2,287㎡,nan,86,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=5,nan,nan,계단식,apartment_1165010807
243.66,353.58,6,1,apartmenttype_783,3,353A㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=16,nan,nan,계단식,apartment_1165010807
243.9,353.93,6,2,apartmenttype_784,3,353B㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=17,nan,nan,계단식,apartment_1165010807
244.02,354.1,6,3,apartmenttype_785,3,354C㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=18,nan,nan,계단식,apartment_1165010807
244.25,354.43,6,2,apartmenttype_786,3,354D㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=6,nan,nan,계단식,apartment_1165010807
244.28,354.48,6,1,apartmenttype_787,3,354E㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=19,nan,nan,계단식,apartment_1165010807
244.36,354.59,6,1,apartmenttype_788,3,354F㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=20,nan,nan,계단식,apartment_1165010807
244.6,354.94,6,1,apartmenttype_789,3,354G㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=21,nan,nan,계단식,apartment_1165010807
244.69,355.07,6,4,apartmenttype_790,3,355H㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=22,nan,nan,계단식,apartment_1165010807
244.83,355.28,6,2,apartmenttype_791,3,355I㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=23,nan,nan,계단식,apartment_1165010807
244.87,355.33,6,1,apartmenttype_792,3,355J㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=24,nan,nan,계단식,apartment_1165010807
244.97,355.48,6,1,apartmenttype_793,3,355㎡,nan,107,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3008&ptpId=15,nan,nan,계단식,apartment_1165010807
57.26,74.48,2,20,apartmenttype_794,1,74㎡,145352.0,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=490&ptpId=1,244240.0,180469.0,복도식,apartment_1165010808
59.93,79.88,2,168,apartmenttype_795,1,79㎡,152130.0,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=490&ptpId=2,255629.0,188884.0,복도식,apartment_1165010808
76.67,99.73,3,72,apartmenttype_796,1,99㎡,194623.0,30,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=490&ptpId=3,327032.0,241645.0,복도식,apartment_1165010808
84.93,110.47,3,88,apartmenttype_797,2,110㎡,215591.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=490&ptpId=4,362265.0,267678.0,복도식,apartment_1165010808
134.91,167.83,4,60,apartmenttype_798,2,167㎡,342463.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=490&ptpId=5,575452.0,425203.0,복도식,apartment_1165010808
35.17,50.59,1,33,apartmenttype_799,1,50B㎡,179679.0,15,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=6,181764.0,171199.0,계단식,apartment_1165010809
35.22,50.63,1,243,apartmenttype_800,1,50A㎡,179934.0,15,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=1,182023.0,171442.0,계단식,apartment_1165010809
35.23,50.7,1,3,apartmenttype_801,1,50C㎡,179986.0,15,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=7,182074.0,171491.0,계단식,apartment_1165010809
48.19,69.31,1,4,apartmenttype_802,1,69㎡,246197.0,21,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=4,249053.0,234577.0,계단식,apartment_1165010809
51.08,73.48,1,6,apartmenttype_803,1,73㎡,260961.0,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=2,263990.0,248645.0,계단식,apartment_1165010809
52.81,75.97,1,2,apartmenttype_804,1,75A㎡,269800.0,23,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=8,272930.0,257066.0,계단식,apartment_1165010809
52.83,75.98,1,20,apartmenttype_805,1,75B㎡,269902.0,23,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=5,273034.0,257163.0,계단식,apartment_1165010809
52.84,75.99,1,2,apartmenttype_806,1,75C㎡,269953.0,23,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=9,273086.0,257212.0,계단식,apartment_1165010809
70.49,101.38,2,52,apartmenttype_807,2,101㎡,360124.0,30,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9615&ptpId=3,364304.0,343127.0,계단식,apartment_1165010809
59.99,85.16,3,15,apartmenttype_808,2,85A㎡,216026.0,25,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=4,237206.0,210749.0,계단식,apartment_1165010810
83.6,110.37,3,94,apartmenttype_809,2,110C㎡,301047.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=1,330562.0,293692.0,계단식,apartment_1165010810
83.99,109.34,3,24,apartmenttype_810,2,109B㎡,302451.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=7,332105.0,295063.0,계단식,apartment_1165010810
101.55,134.94,3,30,apartmenttype_811,2,134A㎡,365685.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=8,401538.0,356752.0,계단식,apartment_1165010810
121.99,160.11,4,1,apartmenttype_812,2,160P㎡,439291.0,48,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=10,482360.0,428559.0,계단식,apartment_1165010810
125.79,156.68,4,31,apartmenttype_813,2,156㎡,452975.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=9,497385.0,441909.0,계단식,apartment_1165010810
134.99,183.93,4,1,apartmenttype_814,2,183P㎡,486104.0,55,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=11,533763.0,474229.0,계단식,apartment_1165010810
139.99,174.17,4,31,apartmenttype_815,2,174㎡,504110.0,52,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=3,553534.0,491794.0,계단식,apartment_1165010810
144.99,182.53,4,1,apartmenttype_816,2,182P㎡,522115.0,55,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=110364&ptpId=12,573304.0,509360.0,계단식,apartment_1165010810
75.86,82.17,2,260,apartmenttype_817,1,82㎡,nan,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=1,nan,nan,계단식,apartment_1165010811
86.61,93.33,3,273,apartmenttype_818,1,93㎡,nan,28,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=2,nan,nan,계단식,apartment_1165010811
101.6,108.59,4,208,apartmenttype_819,1,108㎡,nan,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=3,nan,nan,계단식,apartment_1165010811
132.1,143.23,4,120,apartmenttype_820,2,143㎡,nan,43,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=4,nan,nan,계단식,apartment_1165010811
140.72,151.85,4,4,apartmenttype_821,2,151㎡,nan,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=6,nan,nan,계단식,apartment_1165010811
147.44,158.75,4,2,apartmenttype_822,2,158㎡,nan,48,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=7,nan,nan,계단식,apartment_1165010811
157.2,170.14,5,26,apartmenttype_823,2,170㎡,nan,51,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=484&ptpId=5,nan,nan,계단식,apartment_1165010811
144.41,156.46,4,48,apartmenttype_824,2,156㎡,nan,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3516&ptpId=3,nan,nan,복도식,apartment_1165010812
147.86,159.91,4,4,apartmenttype_825,2,159㎡,nan,48,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3516&ptpId=1,nan,nan,복도식,apartment_1165010812
166.1,180.53,5,48,apartmenttype_826,2,180㎡,nan,54,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3516&ptpId=4,nan,nan,복도식,apartment_1165010812
169.55,183.98,5,4,apartmenttype_827,2,183㎡,nan,55,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3516&ptpId=2,nan,nan,복도식,apartment_1165010812
44.5,56.35,1,8,apartmenttype_828,1,56㎡,nan,17,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=17384&ptpId=1,nan,nan,계단식,apartment_1165010815
57.88,73.29,2,8,apartmenttype_829,2,73㎡,nan,22,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=17384&ptpId=2,nan,nan,계단식,apartment_1165010815
64.05,81.11,3,8,apartmenttype_830,2,81㎡,nan,24,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=17384&ptpId=3,nan,nan,계단식,apartment_1165010815
81.97,103.8,3,40,apartmenttype_831,2,103㎡,nan,31,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=17384&ptpId=4,nan,nan,계단식,apartment_1165010815
84.92,107.54,3,24,apartmenttype_832,2,107A㎡,nan,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=17384&ptpId=7,nan,nan,계단식,apartment_1165010815
84.97,107.6,3,16,apartmenttype_833,2,107C㎡,nan,32,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=17384&ptpId=5,nan,nan,계단식,apartment_1165010815
20.33,29.4,1,30,apartmenttype_834,1,29A㎡,nan,8,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=1,nan,nan,복도식,apartment_1165010816
20.34,29.42,1,12,apartmenttype_835,1,29B㎡,nan,8,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=2,nan,nan,복도식,apartment_1165010816
20.4,29.51,1,6,apartmenttype_836,1,29C㎡,nan,8,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=3,nan,nan,복도식,apartment_1165010816
20.99,30.36,1,54,apartmenttype_837,1,30D㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=4,nan,nan,복도식,apartment_1165010816
21.0,30.38,1,12,apartmenttype_838,1,30E㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=5,nan,nan,복도식,apartment_1165010816
21.07,30.47,1,6,apartmenttype_839,1,30F㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=6,nan,nan,복도식,apartment_1165010816
22.03,31.86,1,5,apartmenttype_840,1,31G㎡,nan,9,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=7,nan,nan,복도식,apartment_1165010816
23.37,33.8,1,6,apartmenttype_841,1,33H㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=8,nan,nan,복도식,apartment_1165010816
23.45,33.92,1,6,apartmenttype_842,1,33I㎡,nan,10,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=105330&ptpId=9,nan,nan,복도식,apartment_1165010816
100.06,131.58,3,4,apartmenttype_843,2,131㎡,nan,39,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3412&ptpId=1,nan,nan,계단식,apartment_1165010817
110.52,145.33,3,4,apartmenttype_844,2,145㎡,nan,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3412&ptpId=2,nan,nan,계단식,apartment_1165010817
116.04,152.61,3,36,apartmenttype_845,2,152㎡,nan,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3412&ptpId=3,nan,nan,계단식,apartment_1165010817
144.26,189.71,4,4,apartmenttype_846,2,189㎡,nan,57,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3412&ptpId=4,nan,nan,계단식,apartment_1165010817
156.75,206.14,4,4,apartmenttype_847,2,206㎡,nan,62,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3412&ptpId=5,nan,nan,계단식,apartment_1165010817
163.95,215.62,4,70,apartmenttype_848,2,215㎡,nan,65,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=3412&ptpId=6,nan,nan,계단식,apartment_1165010817
27.64,37.54,1,24,apartmenttype_849,1,37㎡,107276.0,11,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9961&ptpId=1,98581.0,100764.0,복도식,apartment_1165010818
28.66,38.93,1,12,apartmenttype_850,1,38㎡,111246.0,11,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9961&ptpId=2,102229.0,104493.0,복도식,apartment_1165010818
34.42,46.75,1,32,apartmenttype_851,1,46㎡,133591.0,14,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9961&ptpId=3,122762.0,125481.0,복도식,apartment_1165010818
35.9,48.76,1,120,apartmenttype_852,1,48㎡,139332.0,14,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9961&ptpId=4,128038.0,130874.0,복도식,apartment_1165010818
41.07,55.79,1,12,apartmenttype_853,1,55㎡,159407.0,16,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=9961&ptpId=5,146486.0,149730.0,복도식,apartment_1165010818
73.42,93.71,2,10,apartmenttype_854,2,93B㎡,276674.0,28,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=1,241983.0,253183.0,계단식,apartment_1165010819
81.76,102.74,2,34,apartmenttype_855,2,102A㎡,308102.0,31,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=2,269471.0,281943.0,계단식,apartment_1165010819
87.97,110.54,3,1,apartmenttype_856,2,110C㎡,331504.0,33,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=3,289938.0,303358.0,계단식,apartment_1165010819
92.77,116.58,3,10,apartmenttype_857,2,116C㎡,349592.0,35,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=4,305759.0,319910.0,계단식,apartment_1165010819
95.58,120.11,3,22,apartmenttype_858,2,120A㎡,360181.0,36,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=5,315020.0,329600.0,계단식,apartment_1165010819
106.45,133.77,3,2,apartmenttype_859,2,133B1㎡,401143.0,40,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=6,350846.0,367084.0,계단식,apartment_1165010819
107.69,135.33,3,10,apartmenttype_860,2,135B2㎡,405816.0,41,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=7,354933.0,371360.0,계단식,apartment_1165010819
111.79,140.48,3,2,apartmenttype_861,2,140A㎡,421266.0,42,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=8,368446.0,385499.0,계단식,apartment_1165010819
116.3,146.14,3,12,apartmenttype_862,2,146C㎡,438261.0,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=10,383310.0,401051.0,계단식,apartment_1165010819
117.98,148.26,3,12,apartmenttype_863,2,148B㎡,444592.0,44,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=9,388847.0,406845.0,계단식,apartment_1165010819
121.71,152.94,3,11,apartmenttype_864,2,152B1㎡,458648.0,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=11,401141.0,419707.0,계단식,apartment_1165010819
123.16,154.77,4,1,apartmenttype_865,2,154B2㎡,464112.0,46,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=12,405920.0,424708.0,계단식,apartment_1165010819
123.5,155.19,4,1,apartmenttype_866,2,155B3㎡,465394.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=13,407041.0,425880.0,계단식,apartment_1165010819
124.98,157.05,4,2,apartmenttype_867,2,157B㎡,470971.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=15,411919.0,430984.0,계단식,apartment_1165010819
125.41,157.59,3,12,apartmenttype_868,2,157A㎡,472591.0,47,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=14,413336.0,432467.0,계단식,apartment_1165010819
126.56,159.04,4,14,apartmenttype_869,2,159C㎡,476925.0,48,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=16,417126.0,436432.0,계단식,apartment_1165010819
129.17,162.32,4,1,apartmenttype_870,2,162㎡,486760.0,49,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=17,425728.0,445433.0,계단식,apartment_1165010819
131.9,165.78,4,1,apartmenttype_871,2,165C1㎡,497048.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=20,434726.0,454847.0,계단식,apartment_1165010819
132.79,166.87,4,14,apartmenttype_872,2,166C2㎡,500402.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=21,437660.0,457916.0,계단식,apartment_1165010819
133.05,167.19,4,44,apartmenttype_873,2,167A㎡,501382.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=18,438517.0,458813.0,계단식,apartment_1165010819
133.5,167.76,4,2,apartmenttype_874,2,167C4㎡,503077.0,50,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=23,440000.0,460364.0,계단식,apartment_1165010819
134.78,169.37,4,12,apartmenttype_875,2,169C㎡,507901.0,51,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=24,444218.0,464778.0,계단식,apartment_1165010819
147.24,186.06,4,2,apartmenttype_876,2,186A㎡,554855.0,56,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=25,485285.0,507746.0,계단식,apartment_1165010819
147.76,186.71,4,2,apartmenttype_877,2,186B㎡,556814.0,56,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=26,486999.0,509539.0,계단식,apartment_1165010819
155.55,198.6,4,2,apartmenttype_878,2,198C㎡,586170.0,60,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=12233&ptpId=27,512673.0,536402.0,계단식,apartment_1165010819
62.05,91.52,3,57,apartmenttype_879,1,91A㎡,192747.0,27,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=840&ptpId=1,276868.0,222534.0,복도식,apartment_1165010820
74.13,92.42,3,12,apartmenttype_880,1,92B㎡,230271.0,28,https://land.naver.com/info/groundPlanGallery.nhn?rletNo=840&ptpId=2,330768.0,265857.0,계단식,apartment_1165010820
