uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
localroad_2527,localroad_2477374747,localroad_2477364475,14.832,0.059328,"MultiLineString ((127.018117 37.5100596, 127.0181722 37.5099336))"
localroad_2528,localroad_2477374747,localroad_2477374752,42.765,0.14255,"MultiLineString ((127.018117 37.5100596, 127.0183262 37.5101222, 127.0185706 37.5101954))"
localroad_2529,localroad_2477374748,localroad_2477342784,15.208,0.05703,"MultiLineString ((127.0197652 37.5096448, 127.0196083 37.5095881))"
localroad_2530,localroad_2477374748,localroad_2477335640,43.936,0.146453333,"MultiLineString ((127.0197652 37.5096448, 127.0202331 37.5097803))"
localroad_2531,localroad_2477374748,localroad_2477374749,96.037,0.320123333,"MultiLineString ((127.0197652 37.5096448, 127.0193863 37.5104545))"
localroad_2532,localroad_2477374749,localroad_2477374748,96.037,0.288111,"MultiLineString ((127.0193863 37.5104545, 127.0197652 37.5096448))"
localroad_2533,localroad_2477374749,localroad_2861309355,43.41,0.13023,"MultiLineString ((127.0193863 37.5104545, 127.019678 37.5105382, 127.0198484 37.5105888))"
localroad_2534,localroad_2477374751,localroad_2861309351,66.182,0.233583529,"MultiLineString ((127.0167226 37.5102989, 127.0165667 37.5108811))"
localroad_2535,localroad_2477374751,localroad_2429722077,57.317,0.171951,"MultiLineString ((127.0167226 37.5102989, 127.0169315 37.5098108))"
localroad_2536,localroad_2477374751,localroad_2861555129,51.709,0.155127,"MultiLineString ((127.0167226 37.5102989, 127.0161668 37.510151))"
localroad_2537,localroad_2477374751,localroad_4181527977,104.515,0.39193125,"MultiLineString ((127.0167226 37.5102989, 127.0178284 37.5106366))"
localroad_2538,localroad_2477374752,localroad_2477374749,77.51,0.31004,"MultiLineString ((127.0185706 37.5101954, 127.0187994 37.5102632, 127.0193863 37.5104545))"
localroad_2539,localroad_2477374752,localroad_2477342784,118.07,0.393566667,"MultiLineString ((127.0185706 37.5101954, 127.0186465 37.5100249, 127.0189443 37.5099195, 127.0190854 37.5098459, 127.0196083 37.5095881))"
localroad_2540,localroad_2501588437,localroad_2820506337,60.29,0.190389474,"MultiLineString ((127.0566921 37.4585626, 127.0560925 37.4588223))"
localroad_2541,localroad_2501588437,localroad_3800720859,777.207,3.108828,"MultiLineString ((127.0566921 37.4585626, 127.0556269 37.4593123, 127.0554976 37.4594337, 127.0553313 37.4596977, 127.05524 37.4599601, 127.0551927 37.4602406, 127.0551531 37.4604919, 127.0550997 37.4606432, 127.0549653 37.4608081, 127.0548698 37.4608896"
localroad_2542,localroad_2509978198,localroad_2624566101,71.351,0.237836667,"MultiLineString ((126.9882835 37.4884738, 126.9890038 37.4887655))"
localroad_2543,localroad_2509978198,localroad_2509978358,145.944,0.48648,"MultiLineString ((126.9882835 37.4884738, 126.9890261 37.487301))"
localroad_2544,localroad_2509978198,localroad_3804191211,47.215,0.1491,"MultiLineString ((126.9882835 37.4884738, 126.9880432 37.4888532))"
localroad_2545,localroad_2509978198,localroad_3804191202,62.304,0.196749474,"MultiLineString ((126.9882835 37.4884738, 126.9878866 37.4883103, 126.9876568 37.4882156))"
localroad_2546,localroad_2509978199,localroad_2623456115,71.35,0.21405,"MultiLineString ((126.9921346 37.4900382, 126.9928572 37.4903263))"
localroad_2547,localroad_2509978199,localroad_2509978764,123.93,0.37179,"MultiLineString ((126.9921346 37.4900382, 126.9915271 37.4910431))"
localroad_2548,localroad_2509978199,localroad_2103868103,144.692,0.578768,"MultiLineString ((126.9921346 37.4900382, 126.9928575 37.4888702))"
localroad_2549,localroad_2509978199,localroad_2510022117,70.582,0.282328,"MultiLineString ((126.9921346 37.4900382, 126.9914254 37.4897445))"
localroad_2550,localroad_2509978358,localroad_2624566102,72.147,0.27055125,"MultiLineString ((126.9890261 37.487301, 126.9897514 37.4876006))"
localroad_2551,localroad_2509978358,localroad_3804191175,37.556,0.140835,"MultiLineString ((126.9890261 37.487301, 126.9892172 37.4869992))"
localroad_2552,localroad_2509978358,localroad_2509978198,145.944,0.54729,"MultiLineString ((126.9890261 37.487301, 126.9882835 37.4884738))"
localroad_2553,localroad_2509978764,localroad_2623456112,67.217,0.201651,"MultiLineString ((126.9915271 37.4910431, 126.9922055 37.4913182))"
localroad_2554,localroad_2509978764,localroad_2510006962,144.034,0.576136,"MultiLineString ((126.9915271 37.4910431, 126.990821 37.492211))"
localroad_2555,localroad_2509978764,localroad_2509978199,123.93,0.4131,"MultiLineString ((126.9915271 37.4910431, 126.9921346 37.4900382))"
localroad_2556,localroad_2509978764,localroad_2510022116,73.208,0.219624,"MultiLineString ((126.9915271 37.4910431, 126.9907846 37.4907492))"
localroad_2557,localroad_2510006962,localroad_2510022115,76.259,0.254196667,"MultiLineString ((126.990821 37.492211, 126.990054 37.4918948))"
localroad_2558,localroad_2510006962,localroad_2623456109,63.329,0.189987,"MultiLineString ((126.990821 37.492211, 126.9914569 37.4924752))"
localroad_2559,localroad_2510006962,localroad_414684380,69.515,0.208545,"MultiLineString ((126.990821 37.492211, 126.9904803 37.4927747))"
localroad_2560,localroad_2510006962,localroad_2509978764,144.034,0.454844211,"MultiLineString ((126.990821 37.492211, 126.9915271 37.4910431))"
localroad_2561,localroad_2510009120,localroad_2624211600,76.438,0.254793333,"MultiLineString ((126.9896809 37.4924719, 126.988899 37.4921758))"
localroad_2562,localroad_2510009120,localroad_414684380,78.152,0.312608,"MultiLineString ((126.9896809 37.4924719, 126.9904803 37.4927747))"
localroad_2563,localroad_2510009120,localroad_2624211585,67.328,0.237628235,"MultiLineString ((126.9896809 37.4924719, 126.9893352 37.4930117))"
localroad_2564,localroad_2510009120,localroad_2510022115,72.121,0.254544706,"MultiLineString ((126.9896809 37.4924719, 126.9898566 37.4922001, 126.990054 37.4918948))"
localroad_2565,localroad_2510022115,localroad_2510006962,76.259,0.254196667,"MultiLineString ((126.990054 37.4918948, 126.990821 37.492211))"
localroad_2566,localroad_2510022115,localroad_2511502339,62.993,0.251972,"MultiLineString ((126.990054 37.4918948, 126.9894188 37.4916361))"
localroad_2567,localroad_2510022115,localroad_2510022116,142.765,0.428295,"MultiLineString ((126.990054 37.4918948, 126.990209 37.4916535, 126.9907846 37.4907492))"
localroad_2568,localroad_2510022115,localroad_2510009120,72.121,0.240403333,"MultiLineString ((126.990054 37.4918948, 126.9898566 37.4922001, 126.9896809 37.4924719))"
localroad_2569,localroad_2510022116,localroad_2510022117,125.209,0.441914118,"MultiLineString ((126.9907846 37.4907492, 126.9914254 37.4897445))"
localroad_2570,localroad_2510022116,localroad_2509978764,73.208,0.231183158,"MultiLineString ((126.9907846 37.4907492, 126.9915271 37.4910431))"
localroad_2571,localroad_2510022116,localroad_2511519003,62.538,0.187614,"MultiLineString ((126.9907846 37.4907492, 126.9901518 37.4904958))"
localroad_2572,localroad_2510022116,localroad_2510022115,142.765,0.428295,"MultiLineString ((126.9907846 37.4907492, 126.990209 37.4916535, 126.990054 37.4918948))"
localroad_2573,localroad_2510022117,localroad_2510022116,125.209,0.500836,"MultiLineString ((126.9914254 37.4897445, 126.9907846 37.4907492))"
localroad_2574,localroad_2510022117,localroad_2509978199,70.582,0.282328,"MultiLineString ((126.9914254 37.4897445, 126.9921346 37.4900382))"
localroad_2575,localroad_2510022117,localroad_2510022118,143.287,0.429861,"MultiLineString ((126.9914254 37.4897445, 126.9918616 37.489051, 126.9921506 37.4885915))"
localroad_2576,localroad_2510022117,localroad_2511519004,61.449,0.216878824,"MultiLineString ((126.9914254 37.4897445, 126.9911034 37.4896146, 126.9908046 37.489494))"
localroad_2577,localroad_2510022118,localroad_2103868103,69.645,0.23215,"MultiLineString ((126.9921506 37.4885915, 126.9928575 37.4888702))"
localroad_2578,localroad_2510022118,localroad_2511519005,59.553,0.238212,"MultiLineString ((126.9921506 37.4885915, 126.9915519 37.4883442))"
localroad_2579,localroad_2510022118,localroad_2624566125,74.191,0.27821625,"MultiLineString ((126.9921506 37.4885915, 126.9925343 37.4879978))"
localroad_2580,localroad_2510022118,localroad_2510022117,143.287,0.53732625,"MultiLineString ((126.9921506 37.4885915, 126.9918616 37.489051, 126.9914254 37.4897445))"
localroad_2581,localroad_2511502339,localroad_2510022115,62.993,0.251972,"MultiLineString ((126.9894188 37.4916361, 126.990054 37.4918948))"
localroad_2582,localroad_2511502339,localroad_2624566096,23.318,0.0874425,"MultiLineString ((126.9894188 37.4916361, 126.9891837 37.4915403))"
localroad_2583,localroad_2511502339,localroad_2511519003,142.335,0.449478947,"MultiLineString ((126.9894188 37.4916361, 126.9895725 37.491397, 126.9901518 37.4904958))"
localroad_2584,localroad_2511517630,localroad_2624566095,33.927,0.107137895,"MultiLineString ((126.988456 37.492008, 126.988803 37.4921395))"
localroad_2585,localroad_2511517630,localroad_2511518999,75.596,0.302384,"MultiLineString ((126.988456 37.492008, 126.9888307 37.4913966))"
localroad_2586,localroad_2511517630,localroad_2624211588,64.949,0.194847,"MultiLineString ((126.988456 37.492008, 126.9881222 37.4925286))"
localroad_2587,localroad_2511517630,localroad_436844263,149.188,0.47112,"MultiLineString ((126.988456 37.492008, 126.9877901 37.4917558, 126.9874396 37.491623, 126.98693 37.49143))"
localroad_2588,localroad_2511517634,localroad_1696934761,59.997,0.211754118,"MultiLineString ((126.9916383 37.4870315, 126.9922651 37.4872407))"
localroad_2589,localroad_2511517634,localroad_1696934760,57.438,0.202722353,"MultiLineString ((126.9916383 37.4870315, 126.9910305 37.4868465))"
localroad_2590,localroad_2511517634,localroad_2624566124,60.933,0.243732,"MultiLineString ((126.9916383 37.4870315, 126.9913212 37.4875183))"
localroad_2591,localroad_2511518999,localroad_2624566096,35.004,0.140016,"MultiLineString ((126.9888307 37.4913966, 126.9891837 37.4915403))"
localroad_2592,localroad_2511518999,localroad_2511517630,75.596,0.251986667,"MultiLineString ((126.9888307 37.4913966, 126.988456 37.492008))"
localroad_2593,localroad_2511518999,localroad_2511519000,141.939,0.500961176,"MultiLineString ((126.9888307 37.4913966, 126.9890467 37.4910572, 126.9892153 37.4907924, 126.9893783 37.4905364, 126.989556 37.4902572))"
localroad_2594,localroad_2511519000,localroad_2511519003,58.882,0.196273333,"MultiLineString ((126.989556 37.4902572, 126.9901518 37.4904958))"
localroad_2595,localroad_2511519000,localroad_2511518999,141.939,0.425817,"MultiLineString ((126.989556 37.4902572, 126.9893783 37.4905364, 126.9892153 37.4907924, 126.9890467 37.4910572, 126.9888307 37.4913966))"
localroad_2596,localroad_2511519000,localroad_2624566100,118.416,0.373945263,"MultiLineString ((126.989556 37.4902572, 126.9889595 37.4900184, 126.9883578 37.4897774))"
localroad_2597,localroad_2511519001,localroad_2511519004,59.727,0.210801176,"MultiLineString ((126.9902012 37.4892505, 126.9908046 37.489494))"
localroad_2598,localroad_2511519001,localroad_2511519002,144.423,0.433269,"MultiLineString ((126.9902012 37.4892505, 126.9909462 37.488094))"
localroad_2599,localroad_2511519001,localroad_2511535104,59.506,0.2231475,"MultiLineString ((126.9902012 37.4892505, 126.9898862 37.4891229, 126.9896005 37.4890072))"
localroad_2600,localroad_2511519002,localroad_2511519005,60.249,0.19026,"MultiLineString ((126.9909462 37.488094, 126.9915519 37.4883442))"
localroad_2601,localroad_2511519002,localroad_2511519001,144.423,0.577692,"MultiLineString ((126.9909462 37.488094, 126.9902012 37.4892505))"
localroad_2602,localroad_2511519002,localroad_2511533188,60.236,0.212597647,"MultiLineString ((126.9909462 37.488094, 126.9906381 37.4879668, 126.9903406 37.4878439))"
localroad_2603,localroad_2511519002,localroad_2624566124,72.06,0.2402,"MultiLineString ((126.9909462 37.488094, 126.9911271 37.4878162, 126.9913212 37.4875183))"
localroad_2604,localroad_2511519003,localroad_2510022116,62.538,0.197488421,"MultiLineString ((126.9901518 37.4904958, 126.9907846 37.4907492))"
localroad_2605,localroad_2511519003,localroad_2511519000,58.882,0.176646,"MultiLineString ((126.9901518 37.4904958, 126.989556 37.4902572))"
localroad_2606,localroad_2511519003,localroad_2511502339,142.335,0.502358824,"MultiLineString ((126.9901518 37.4904958, 126.9895725 37.491397, 126.9894188 37.4916361))"
localroad_2607,localroad_2511519004,localroad_2511519001,59.727,0.188611579,"MultiLineString ((126.9908046 37.489494, 126.9902012 37.4892505))"
localroad_2608,localroad_2511519004,localroad_2510022117,61.449,0.184347,"MultiLineString ((126.9908046 37.489494, 126.9911034 37.4896146, 126.9914254 37.4897445))"
localroad_2609,localroad_2511519004,localroad_2511519005,143.853,0.575412,"MultiLineString ((126.9908046 37.489494, 126.9912488 37.4888105, 126.9915519 37.4883442))"
localroad_2610,localroad_2511519005,localroad_2510022118,59.553,0.238212,"MultiLineString ((126.9915519 37.4883442, 126.9921506 37.4885915))"
localroad_2611,localroad_2511519005,localroad_2511519002,60.249,0.19026,"MultiLineString ((126.9915519 37.4883442, 126.9909462 37.488094))"
localroad_2612,localroad_2511519005,localroad_2511519004,143.853,0.431559,"MultiLineString ((126.9915519 37.4883442, 126.9912488 37.4888105, 126.9908046 37.489494))"
localroad_2613,localroad_2511533188,localroad_2511535104,144.901,0.54337875,"MultiLineString ((126.9903406 37.4878439, 126.9896005 37.4890072))"
localroad_2614,localroad_2511533188,localroad_2511519002,60.236,0.225885,"MultiLineString ((126.9903406 37.4878439, 126.9906381 37.4879668, 126.9909462 37.488094))"
localroad_2615,localroad_2511533188,localroad_2624566102,58.604,0.206837647,"MultiLineString ((126.9903406 37.4878439, 126.9900454 37.487722, 126.9897514 37.4876006))"
localroad_2616,localroad_2511535104,localroad_2511533188,144.901,0.54337875,"MultiLineString ((126.9896005 37.4890072, 126.9903406 37.4878439))"
localroad_2617,localroad_2511535104,localroad_2511519001,59.506,0.210021176,"MultiLineString ((126.9896005 37.4890072, 126.9898862 37.4891229, 126.9902012 37.4892505))"
localroad_2618,localroad_2511535104,localroad_2624566101,59.11,0.186663158,"MultiLineString ((126.9896005 37.4890072, 126.9893031 37.4888867, 126.9890038 37.4887655))"
localroad_2619,localroad_2533109190,localroad_3804191248,25.331,0.079992632,"MultiLineString ((126.9843407 37.4908814, 126.9846275 37.4908709))"
localroad_2620,localroad_2533109190,localroad_2624211575,28.378,0.085134,"MultiLineString ((126.9843407 37.4908814, 126.9843589 37.4911362))"
localroad_2621,localroad_2533109190,localroad_2624211577,89.534,0.316002353,"MultiLineString ((126.9843407 37.4908814, 126.983813 37.4908779, 126.983327 37.4909038))"
localroad_2622,localroad_2533109191,localroad_3804191251,1.958,0.0073425,"MultiLineString ((126.9855258 37.490912, 126.9855046 37.4909068))"
localroad_2623,localroad_2533109191,localroad_2624211580,25.368,0.076104,"MultiLineString ((126.9855258 37.490912, 126.9854601 37.4911341))"
localroad_2624,localroad_2533109191,localroad_3804191252,35.929,0.13473375,"MultiLineString ((126.9855258 37.490912, 126.9858717 37.4909964, 126.985912 37.4910129))"
localroad_2625,localroad_2533109192,localroad_3804191252,38.853,0.14569875,"MultiLineString ((126.9863033 37.4911732, 126.985912 37.4910129))"
localroad_2626,localroad_2533109192,localroad_2624211582,38.083,0.152332,"MultiLineString ((126.9863033 37.4911732, 126.9862078 37.4915072))"
localroad_2627,localroad_2533109192,localroad_3804191253,43.649,0.130947,"MultiLineString ((126.9863033 37.4911732, 126.9865878 37.4912897, 126.9867429 37.4913533))"
localroad_2628,localroad_2533109193,localroad_2533109194,87.444,0.308625882,"MultiLineString ((126.9827787 37.4916643, 126.9837325 37.4918781))"
localroad_2629,localroad_2533109193,localroad_4984575345,54.568,0.163704,"MultiLineString ((126.9827787 37.4916643, 126.9828103 37.4921544))"
localroad_2630,localroad_2533109194,localroad_2533109195,63.363,0.253452,"MultiLineString ((126.9837325 37.4918781, 126.984407 37.4920738))"
localroad_2631,localroad_2533109194,localroad_2533109193,87.444,0.276138947,"MultiLineString ((126.9837325 37.4918781, 126.9827787 37.4916643))"
localroad_2632,localroad_2533109194,localroad_2624211565,87.784,0.309825882,"MultiLineString ((126.9837325 37.4918781, 126.9837398 37.4923161, 126.9837442 37.4926675))"
localroad_2633,localroad_2533109195,localroad_2533109196,56.139,0.177281053,"MultiLineString ((126.984407 37.4920738, 126.9850145 37.492224))"
localroad_2634,localroad_2533109195,localroad_2533109194,63.363,0.21121,"MultiLineString ((126.984407 37.4920738, 126.9837325 37.4918781))"
localroad_2635,localroad_2533109195,localroad_2624211575,104.388,0.368428235,"MultiLineString ((126.984407 37.4920738, 126.9843745 37.4917616, 126.9843589 37.4911362))"
