uuid,type,name,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
hospital_366,기타,미엘르의원,"서울특별시 서초구 강남대로 483, 4층 (반포동, 청호빌딩)",POINT (127.0236489 37.50532543),3.7,pedestrian_2477265747,localroad_2477265747
hospital_368,기타,미의원,"서울특별시 서초구 서초대로77길 9, 강남 누드죤빌딩 12층 (서초동)",POINT (127.0262133 37.49858942),2.6,pedestrian_4946614556,localroad_3101791329
hospital_370,기타,미케이의원,"서울특별시 서초구 서초대로77길 24, 강남 지웰타워2 4층 (서초동)",POINT (127.0259916 37.50002099),3.1,pedestrian_11183748448,localroad_2280678683
hospital_1269,기타,민에스의원,"서울특별시 서초구 효령로60길 21, 1층 (서초동)",POINT (127.0189254 37.48452744),4.3,pedestrian_3827257123,localroad_3827257123
hospital_383,기타,바로코의원,"서울특별시 서초구 강남대로 415, 12층 (서초동, 대동빌딩)",POINT (127.0263398 37.4995604),3.9,pedestrian_4946614556,localroad_2280678683
hospital_384,기타,바롬의원,"서울특별시 서초구 강남대로 415, 7층 (서초동, 대동빌딩)",POINT (127.0263398 37.4995604),3.7,pedestrian_4946614556,localroad_2280678683
hospital_1270,기타,바른손연세재활의학과의원,"서울특별시 서초구 강남대로 200, 4층 (양재동, 삼화빌딩)",POINT (127.0370896 37.48212717),3.1,pedestrian_1694782961,localroad_1694782961
hospital_1273,기타,박석삼의원,"서울특별시 서초구 방배로 92-0, 2층 (방배동)",POINT (126.9972096 37.48264185),5,pedestrian_3092110166,localroad_4185835030
hospital_402,기타,박정수연세의원,"서울특별시 서초구 방배로 32, 205호 (방배동)",POINT (127.0003739 37.47783995),4.7,pedestrian_11431861581,localroad_1696934669
hospital_413,기타,반에이치의원,"서울특별시 서초구 강남대로 463, 리젠메디컬타워 15층 (서초동)",POINT (127.0244468 37.50344757),3.9,pedestrian_11034183379,localroad_2281095539
hospital_426,기타,반포서울재활의학과의원,"서울특별시 서초구 고무래로 26, 쌍동빌딩 4층 (반포동)",POINT (127.0112428 37.50234709),3.1,pedestrian_12061668090,localroad_1962358624
hospital_417,기타,반포아이마음의원,"서울특별시 서초구 고무래로 14, 베뉴타워 6층 1호 (반포동)",POINT (127.0098627 37.50326823),4.2,pedestrian_8489062935,localroad_8489062935
hospital_420,기타,반포온가족의원,"서울특별시 서초구 주흥길 8, 2층 (반포동)",POINT (127.0209113 37.50419834),4.1,pedestrian_2477340277,localroad_2477340277
hospital_1400,기타,방배이수톡스앤필의원,"서울특별시 서초구 동작대로 114, (재)원불교 유문빌딩 6층 (방배동)",POINT (126.9826793 37.4867629),4.4,pedestrian_3804191055,localroad_3804191055
hospital_444,기타,백지영여성의원,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 501호 (반포동)",POINT (127.0121545 37.50242161),2.7,pedestrian_12061668098,localroad_436817738
hospital_445,기타,밴스의원,"서울특별시 서초구 강남대로 597, 진미선빌딩 5층 (잠원동)",POINT (127.0193177 37.51503598),3.3,pedestrian_4867334999,localroad_4867334999
hospital_450,기타,베일러의원,"서울특별시 서초구 강남대로 617, 대양빌딩 5층 (잠원동)",POINT (127.0188916 37.51683373),4.2,pedestrian_600377854,localroad_600377854
hospital_452,기타,벨뷰의원,"서울특별시 서초구 서초대로77길 9, 강남 누드죤빌딩 601, 602호 (서초동)",POINT (127.0262133 37.49858942),4,pedestrian_4946614556,localroad_3101791329
hospital_1285,기타,보니따의원,"서울특별시 서초구 강남대로 565, 3층 (잠원동)",POINT (127.020313 37.51222369),3.6,pedestrian_9892111595,localroad_2429722067
hospital_459,기타,본밸런스마취통증의학과의원,"서울특별시 서초구 서초중앙로 118, 카이스시스템빌딩 502호 (서초동)",POINT (127.0142307 37.49239209),3.2,pedestrian_2388037859,localroad_2388037859
hospital_1286,기타,본의원,"서울특별시 서초구 강남대로 435, 주류성빌딩 14층 (서초동)",POINT (127.0255632 37.50117824),4.5,pedestrian_4867295786,localroad_1430655018
hospital_1287,기타,봄온의원,서울특별시 서초구 강남대로 439 10층 (서초동),POINT (127.0253688 37.50154229),3.2,pedestrian_4867295786,localroad_1430655018
hospital_1293,기타,뷰티바슬리밍의원,"서울특별시 서초구 서초대로77길 5, 진명빌딩 7층 (서초동)",POINT (127.0263945 37.4983525),3.5,pedestrian_9632500766,localroad_8489896381
hospital_1297,기타,뷰티스톤의원,"서울특별시 서초구 서초대로 2, 이수파이브 6층 (방배동)",POINT (126.9827644 37.48509461),2.7,pedestrian_8485173590,localroad_8485173590
hospital_1296,기타,브라운아이의원,"서울특별시 서초구 서초대로 310, 소망빌딩 7층 (서초동)",POINT (127.0277356 37.51391347),4.7,pedestrian_7168332270,localroad_7168332270
hospital_474,기타,블랑쥬의원,"서울특별시 서초구 강남대로 445, 우신빌딩(본관) 4,5층 (서초동)",POINT (127.0252433 37.50199264),3.3,pedestrian_3827608168,localroad_1430655018
hospital_477,기타,블리비의원,"서울특별시 서초구 강남대로 423, 한승빌딩 3층 (서초동)",POINT (127.0258153 37.50030971),3.8,pedestrian_1430655022,localroad_2280678683
hospital_478,기타,블리스의원,"서울특별시 서초구 서초중앙로 238, 삼호가든쇼핑센타 3층 305호 (반포동)",POINT (127.012071 37.50296195),4.6,pedestrian_12061668097,localroad_436817738
hospital_1300,기타,비비라인?팅의원,"서울특별시 서초구 강남대로 463, 리젠메디컬타워 지하2층 (서초동)",POINT (127.024519 37.50346071),4.7,pedestrian_11034183379,localroad_2281095539
hospital_1368,기타,비비의원,"서울특별시 서초구 강남대로 375, 602~610호 (서초동, 서초현대타워아파트)",POINT (127.027853 37.4963477),4.4,pedestrian_9711448979,localroad_571448492
hospital_483,기타,비앤영의원,"서울특별시 서초구 강남대로 407, 11층 (서초동)",POINT (127.0265912 37.49900181),4.2,pedestrian_2280678683,localroad_2280678683
hospital_484,기타,비앤유의원,"서울특별시 서초구 방배로 81, 3층 (방배동, 유경빌딩)",POINT (126.9971188 37.48166506),4.6,pedestrian_5935888703,localroad_5935888703
hospital_486,기타,비오페이스의원,"서울특별시 서초구 강남대로 605, 세양21세기 휴먼TOWER 10층 (잠원동)",POINT (127.0191613 37.5157514),4.6,pedestrian_9891988064,localroad_7168332244
hospital_1298,기타,비타민마취통증의학과의원,"서울특별시 서초구 서초대로 270, 서보빌딩 2층 (서초동)",POINT (127.01134 37.49266964),2.7,pedestrian_3355067046,localroad_3355067046
hospital_1295,기타,빛나라의원,서울특별시 서초구 서초대로 332 (서초동),POINT (127.0179076 37.4946852),2.5,pedestrian_3355067063,localroad_3355067063
hospital_462,기타,뽐므의원,"서울특별시 서초구 강남대로 453, 4~6층 (서초동, 서초빌딩)",POINT (127.0248942 37.50274613),4.2,pedestrian_11034183378,localroad_1430655018
hospital_1304,기타,쁨글로벌의원,"서울특별시 서초구 서초대로77길 55, 에이프로 스퀘어 2층 (서초동)",POINT (127.0244658 37.50210083),3.4,pedestrian_1430655018,localroad_1430655018
hospital_494,기타,사단법인대한결핵협회부설복십자의원,"서울특별시 서초구 바우뫼로6길 57, 대한결핵협회결핵연구원 3,4층 (우면동)",POINT (127.0277826 37.46939395),2.8,pedestrian_7466374176,localroad_7466374176
hospital_1303,기타,사단법인정해복지부설한신메디피아의원,"서울특별시 서초구 잠원로 94, 한신빌딩 2,3,지하1층 (잠원동, 한신빌딩)",POINT (127.0068453 37.51272809),4.7,pedestrian_9791563526,localroad_436843824
hospital_499,기타,사적인아름다움지유의원,"서울특별시 서초구 서초대로77길 54, 서초더블유타워(본관) 3,4층 (서초동)",POINT (127.0248169 37.50257983),2.8,pedestrian_1430655018,localroad_1430655018
hospital_503,기타,삼성마취통증의학과의원,서울특별시 서초구 서초대로 3-4,POINT (126.9830837 37.48603179),3.1,pedestrian_3804191158,localroad_3804191158
hospital_511,기타,새론바디의원,"서울특별시 서초구 서초대로 270, 서보빌딩 2층 (서초동)",POINT (127.01134 37.49266964),4.1,pedestrian_3355067046,localroad_3355067046
hospital_519,기타,샘킴의원,"서울특별시 서초구 동광로 70, 2층 (방배동, 보배빌딩)",POINT (126.9902703 37.49258699),3.6,pedestrian_414684380,localroad_414684380
hospital_524,기타,샤인의원,"서울특별시 서초구 신반포로 339, 논현빌딩 213호 (잠원동)",POINT (127.0206033 37.51127479),3.2,pedestrian_6225367825,localroad_2429722078
hospital_526,기타,서래가정의학과의원,서울특별시 서초구 사평대로26길 38 202호 (반포동),POINT (126.9989029 37.49849222),3.7,pedestrian_2622713693,localroad_2622713693
hospital_530,기타,서리풀성모여성의원,"서울특별시 서초구 방배로 98, 나우빌딩 3층 (방배동)",POINT (126.9968811 37.48314478),3,pedestrian_436844219,localroad_436844219
hospital_535,기타,서울21세기병원,서울특별시 서초구 서초중앙로 39 (서초동),POINT (127.0157125 37.48527899),4,pedestrian_3827257147,localroad_3827257147
hospital_537,기타,서울365엠씨(mc)람스에스씨(SC)의원,"서울특별시 서초구 서초대로52길 3-8, 금강빌딩 2~5층 (서초동)",POINT (126.9066546 37.51696369),3.1,pedestrian_798688449,localroad_798688449
hospital_557,기타,서울성모비앤피(BNP)의원,"서울특별시 서초구 언남1길 3, 2층 (양재동)",POINT (127.0407243 37.47221559),4.1,pedestrian_1925498411,localroad_1925498411
hospital_566,기타,서울안강병원,"서울특별시 서초구 효령로 331, GL(지엘)빌딩 (서초동)",POINT (127.0203545 37.48640301),4.1,pedestrian_3827258481,localroad_3827258481
hospital_568,기타,서울에스(S)의원,"서울특별시 서초구 서초대로 307, 가동 401호 (서초동, 장안빌딩)",POINT (127.0151303 37.49440447),4.5,pedestrian_9892967357,localroad_3355067057
hospital_569,기타,서울에스마취통증의학과의원,"서울특별시 서초구 동작대로 114, 5층 (방배동, (재)원불교 유문빌딩)",POINT (126.9826777 37.48676362),4.9,pedestrian_3804191055,localroad_3804191055
hospital_570,기타,서울에이아이의원,"서울특별시 서초구 서초대로 12-1, 디엠 그레이스 서초 701호 (방배동)",POINT (126.9838415 37.48530371),2.8,pedestrian_2110270506,localroad_2110270506
hospital_573,기타,서울영재활의학과의원,"서울특별시 서초구 신반포로33길 27, 파스텔프라자 3층 304호 (잠원동)",POINT (127.0547622 37.56579837),3.2,pedestrian_595780360,localroad_595780360
hospital_1332,기타,서울유가정의학과의원,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 502~503호 (반포동)",POINT (127.0121545 37.50242161),3.3,pedestrian_12061668098,localroad_436817738
hospital_587,기타,서울준재활의학과의원,"서울특별시 서초구 남부순환로 2606, 금정빌딩 2층 (양재동)",POINT (127.0356974 37.48446761),3.1,pedestrian_4184399724,localroad_4184399724
hospital_593,기타,서울크리스탈의원,"서울특별시 서초구 서초중앙로 147, 서초법조타운 302호 (서초동)",POINT (127.0130585 37.49487567),4.6,pedestrian_12062647675,localroad_3827548480
hospital_600,기타,서울특별시어린이병원,서울특별시 서초구 헌릉로 260 (내곡동),POINT (127.0688514 37.45571728),4,pedestrian_9699317561,localroad_4314705333
hospital_609,기타,서의원,"서울특별시 서초구 효령로 237, 109호 (서초동, 한신리빙타워)",POINT (127.0099907 37.48419308),4.1,pedestrian_3089166491,localroad_3089166491
hospital_615,기타,서초구방배보건지소,"서울특별시 서초구 방배로 173 (방배동, 방배열린문화센터(방배4동주민센터))",POINT (126.9920371 37.48908345),2.7,pedestrian_2624566123,localroad_2510022118
hospital_616,기타,서초구보건소,서울특별시 서초구 남부순환로 2584 (서초동),POINT (127.0335758 37.48363182),3.4,pedestrian_11214916682,localroad_9159792978
hospital_625,기타,서초보건지소,"서울특별시 서초구 서초대로38길 12, 101동 1층 (서초동, 마제스타시티, 힐스테이트 서리풀)",POINT (127.0053816 37.49049503),3.7,pedestrian_5799969253,localroad_3827338133
hospital_639,기타,서초아가페의원,"서울특별시 서초구 고무래로 90-7, 406호 (서초동, 서초쇼핑)",POINT (127.0174508 37.49992236),3.5,pedestrian_3401867792,localroad_3212533179
hospital_1334,기타,서초의원,"서울특별시 서초구 강남대로 160-2 (양재동, 라이온스빌딩)",POINT (127.0390185 37.47892688),4.5,pedestrian_4184383143,localroad_4184383143
hospital_645,기타,서초제일마디의원,"서울특별시 서초구 효령로 279, 삼경빌딩 5층 (서초동)",POINT (127.0147655 37.4849415),2.6,pedestrian_3827257136,localroad_3827257136
hospital_646,기타,서초좋은의원,"서울특별시 서초구 서초중앙로 238, 306호 (반포동, 삼호가든상가)",POINT (127.012071 37.50296195),2.6,pedestrian_12061668097,localroad_436817738
hospital_565,기타,서초킴스메디컬의원,"서울특별시 서초구 반포대로 58, 1층 101,107~110,112,113,119~122호 (서초동, 서초아트자이)",POINT (127.0116532 37.48595981),3.5,pedestrian_1965713688,localroad_1965713688
hospital_660,기타,서초프라임요양병원,서울특별시 서초구 방배천로2길 22 (방배동),POINT (126.9839265 37.47671773),4.5,pedestrian_2110341085,localroad_2110341085
hospital_1329,기타,서초휴가정의학과의원,"서울특별시 서초구 강남대로 455, 302호 (서초동, 강남태영데시앙루브)",POINT (127.0245459 37.50285793),4.9,pedestrian_1430655018,localroad_1430655018
hospital_1347,기타,서헌만마취통증의학과의원,"서울특별시 서초구 서초대로78길 44, 202호 (서초동, 나산스위트)",POINT (127.0284524 37.49380708),4.2,pedestrian_571448678,localroad_571448678
hospital_599,기타,선화의원,서울특별시 서초구 방배로25길 4 (방배동),POINT (126.9925236 37.48885499),4.1,pedestrian_2103868103,localroad_2103868103
hospital_662,기타,성모라임가정의학과의원,"서울특별시 서초구 서초대로 331, 정우빌딩 5층 (서초동)",POINT (127.017636 37.49514889),3.7,pedestrian_12062647563,localroad_3112865086
hospital_669,기타,성모튼튼의원,"서울특별시 서초구 바우뫼로7길 3 (우면동, 중평빌딩)",POINT (127.0251002 37.47054847),2.9,pedestrian_8491008550,localroad_562451052
hospital_681,기타,세바른병원,서울특별시 서초구 서초중앙로 47 (서초동),POINT (127.0153417 37.48595236),3.9,pedestrian_2655472845,localroad_2655472845
hospital_683,기타,세븐디에이징의원,"서울특별시 서초구 효령로 360, 지하1층 지상1~3층 (서초동)",POINT (127.0234345 37.48673022),4.8,pedestrian_9657758668,localroad_3492880593
