uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
pedestrian_9578,pedestrian_4184618645,pedestrian_3011650455,112.777,2.25554,"MultiLineString ((127.048049 37.4737342, 127.0472224 37.4745077))"
pedestrian_9579,pedestrian_4184618645,pedestrian_3630343782,31.646,0.63292,"MultiLineString ((127.048049 37.4737342, 127.0480705 37.4737473, 127.0483291 37.4739119))"
pedestrian_9580,pedestrian_4184618646,pedestrian_4184618647,41.692,0.83384,"MultiLineString ((127.0457771 37.4753016, 127.0461321 37.475549))"
pedestrian_9581,pedestrian_4184618646,pedestrian_4184618643,43.246,0.86492,"MultiLineString ((127.0457771 37.4753016, 127.0454085 37.4750453))"
pedestrian_9582,pedestrian_4184618646,pedestrian_3011650460,118.801,2.37602,"MultiLineString ((127.0457771 37.4753016, 127.0449153 37.4761224))"
pedestrian_9583,pedestrian_4184618646,pedestrian_3398354559,104.735,2.0947,"MultiLineString ((127.0457771 37.4753016, 127.0465133 37.4745628))"
pedestrian_9584,pedestrian_4184618647,pedestrian_3011650466,105.405,2.1081,"MultiLineString ((127.0461321 37.475549, 127.0468983 37.4748218))"
pedestrian_9585,pedestrian_4184618647,pedestrian_3693412481,35.068,0.70136,"MultiLineString ((127.0461321 37.475549, 127.0464262 37.4757611))"
pedestrian_9586,pedestrian_4184618647,pedestrian_4184618646,41.692,0.83384,"MultiLineString ((127.0461321 37.475549, 127.0457771 37.4753016))"
pedestrian_9587,pedestrian_4184618647,pedestrian_3011650459,117.479,2.34958,"MultiLineString ((127.0461321 37.475549, 127.045297 37.4763718))"
pedestrian_9588,pedestrian_4184618648,pedestrian_1925498510,9.983,0.19966,"MultiLineString ((127.0444618 37.4728713, 127.0443916 37.4729417))"
pedestrian_9589,pedestrian_4184618648,pedestrian_4184618649,46.348,0.92696,"MultiLineString ((127.0444618 37.4728713, 127.0448735 37.4731301))"
pedestrian_9590,pedestrian_4184618648,pedestrian_1925498403,143.114,2.86228,"MultiLineString ((127.0444618 37.4728713, 127.0449416 37.4723898, 127.0453787 37.4719402, 127.0454708 37.4718644))"
pedestrian_9591,pedestrian_4184618649,pedestrian_3398354553,11.281,0.22562,"MultiLineString ((127.0448735 37.4731301, 127.0447913 37.4732078))"
pedestrian_9592,pedestrian_4184618649,pedestrian_4184618648,46.348,0.92696,"MultiLineString ((127.0448735 37.4731301, 127.0444618 37.4728713))"
pedestrian_9593,pedestrian_4184618649,pedestrian_4184618642,148.408,2.96816,"MultiLineString ((127.0448735 37.4731301, 127.0449558 37.4730524, 127.0456246 37.4724104, 127.0457835 37.4724483, 127.0461057 37.4725301))"
pedestrian_9594,pedestrian_4184618650,pedestrian_3398354556,2.209,0.04418,"MultiLineString ((127.0451608 37.473437, 127.0451453 37.4734526))"
pedestrian_9595,pedestrian_4184618650,pedestrian_3398354554,22.592,0.45184,"MultiLineString ((127.0451608 37.473437, 127.0453189 37.4732772))"
pedestrian_9596,pedestrian_4184618650,pedestrian_4184618651,41.651,0.83302,"MultiLineString ((127.0451608 37.473437, 127.0455264 37.4736739))"
pedestrian_9597,pedestrian_4184618651,pedestrian_4184618650,41.651,0.83302,"MultiLineString ((127.0455264 37.4736739, 127.0451608 37.473437))"
pedestrian_9598,pedestrian_4185626604,pedestrian_5987948285,10.678,0.21356,"MultiLineString ((127.0163644 37.5217663, 127.0162481 37.521793))"
pedestrian_9599,pedestrian_4185626604,pedestrian_595776288,58.358,1.16716,"MultiLineString ((127.0163644 37.5217663, 127.016279 37.5214567, 127.0162779 37.5212488))"
pedestrian_9600,pedestrian_4185626604,pedestrian_595780350,78.082,1.56164,"MultiLineString ((127.0163644 37.5217663, 127.0164582 37.5220145, 127.0165538 37.5222187, 127.0166902 37.5224163))"
pedestrian_9601,pedestrian_4185626610,pedestrian_4185626612,22.68,0.4536,"MultiLineString ((127.0164699 37.5222538, 127.0164936 37.5224569))"
pedestrian_9602,pedestrian_4185626610,pedestrian_595780350,26.532,0.53064,"MultiLineString ((127.0164699 37.5222538, 127.0166902 37.5224163))"
pedestrian_9603,pedestrian_4185626610,pedestrian_5987948285,54.88,1.0976,"MultiLineString ((127.0164699 37.5222538, 127.0162796 37.521877, 127.0162481 37.521793))"
pedestrian_9604,pedestrian_4185626611,pedestrian_2279110267,17.376,0.34752,"MultiLineString ((127.0157871 37.5207988, 127.0157332 37.5206485))"
pedestrian_9605,pedestrian_4185626611,pedestrian_11225312050,25.294,0.50588,"MultiLineString ((127.0157871 37.5207988, 127.0155489 37.5206721))"
pedestrian_9606,pedestrian_4185626611,pedestrian_8489304921,11.562,0.23124,"MultiLineString ((127.0157871 37.5207988, 127.0158939 37.5208591))"
pedestrian_9607,pedestrian_4185626612,pedestrian_4185626610,22.68,0.4536,"MultiLineString ((127.0164936 37.5224569, 127.0164699 37.5222538))"
pedestrian_9608,pedestrian_4185626612,pedestrian_5412623484,143.584,2.87168,"MultiLineString ((127.0164936 37.5224569, 127.0164348 37.5225774, 127.0163814 37.5226393, 127.016277 37.5226977, 127.0162393 37.5227024, 127.0161728 37.5227107, 127.0160198 37.5226748, 127.0157745 37.5224704, 127.0153567 37.5221049))"
pedestrian_9609,pedestrian_4185626612,pedestrian_5987947879,72.779,1.45558,"MultiLineString ((127.0164936 37.5224569, 127.0166372 37.5225709, 127.0165313 37.5228133, 127.0163668 37.522911, 127.0164022 37.5229793))"
pedestrian_9610,pedestrian_4185626614,pedestrian_11225312045,12.658,0.25316,"MultiLineString ((127.0160228 37.5211275, 127.0160622 37.521213, 127.0160693 37.5212351))"
pedestrian_9611,pedestrian_4185626614,pedestrian_8489304921,31.937,0.63874,"MultiLineString ((127.0160228 37.5211275, 127.0159199 37.5209132, 127.0158939 37.5208591))"
pedestrian_9612,pedestrian_4185626614,pedestrian_8489304922,23.53,0.4706,"MultiLineString ((127.0160228 37.5211275, 127.0160589 37.5211016, 127.016087 37.5210867, 127.0161165 37.5210761, 127.0161608 37.5210601, 127.0162077 37.5210569, 127.0162639 37.521057))"
pedestrian_9613,pedestrian_4185626615,pedestrian_11225362043,16.903,0.33806,"MultiLineString ((127.0119705 37.5161882, 127.0118168 37.516279))"
pedestrian_9614,pedestrian_4185626615,pedestrian_11225362046,11.388,0.22776,"MultiLineString ((127.0119705 37.5161882, 127.0120755 37.5161286))"
pedestrian_9615,pedestrian_4185626615,pedestrian_4705228035,205.278,4.10556,"MultiLineString ((127.0119705 37.5161882, 127.0105924 37.5147005))"
pedestrian_9616,pedestrian_4185626615,pedestrian_11225362049,14.269,0.28538,"MultiLineString ((127.0119705 37.5161882, 127.0120651 37.5162923))"
pedestrian_9617,pedestrian_4185626617,pedestrian_6581927928,32.983,0.65966,"MultiLineString ((127.0129813 37.5192765, 127.0132875 37.5194468))"
pedestrian_9618,pedestrian_4185626617,pedestrian_8488927544,41.512,0.83024,"MultiLineString ((127.0129813 37.5192765, 127.013059 37.5189083))"
pedestrian_9619,pedestrian_4185626617,pedestrian_436869534,116.63,2.3326,"MultiLineString ((127.0129813 37.5192765, 127.0126573 37.5190962, 127.0119543 37.5186174))"
pedestrian_9620,pedestrian_4185626618,pedestrian_436869534,142.721,2.85442,"MultiLineString ((127.0109506 37.5176106, 127.0119543 37.5186174))"
pedestrian_9621,pedestrian_4185626618,pedestrian_8488841761,102.712,2.05424,"MultiLineString ((127.0109506 37.5176106, 127.012058 37.5173247))"
pedestrian_9622,pedestrian_4185626618,pedestrian_11225325964,55.822,1.11644,"MultiLineString ((127.0109506 37.5176106, 127.0106161 37.5172763, 127.0105571 37.5172174))"
pedestrian_9623,pedestrian_4185626619,pedestrian_8488841730,65.246,1.30492,"MultiLineString ((127.0128232 37.5171271, 127.0132556 37.5176032))"
pedestrian_9624,pedestrian_4185626619,pedestrian_8488841761,70.975,1.4195,"MultiLineString ((127.0128232 37.5171271, 127.012058 37.5173247))"
pedestrian_9625,pedestrian_4185626619,pedestrian_11225362049,114.399,2.28798,"MultiLineString ((127.0128232 37.5171271, 127.0120651 37.5162923))"
pedestrian_9626,pedestrian_4185626620,pedestrian_8488915406,4.624,0.09248,"MultiLineString ((127.0143769 37.5169562, 127.0143929 37.5169958))"
pedestrian_9627,pedestrian_4185626620,pedestrian_8488915397,142.428,2.84856,"MultiLineString ((127.0143769 37.5169562, 127.0139211 37.5157274))"
pedestrian_9628,pedestrian_4185626620,pedestrian_4185626625,303.481,6.06962,"MultiLineString ((127.0143769 37.5169562, 127.013701 37.517097, 127.0134815 37.5169118, 127.0130612 37.5170489, 127.0135749 37.5176638, 127.0145725 37.5174386))"
pedestrian_9629,pedestrian_4185626625,pedestrian_4634412416,27.452,0.54904,"MultiLineString ((127.0145725 37.5174386, 127.0146601 37.5176755))"
pedestrian_9630,pedestrian_4185626625,pedestrian_8488915406,51.722,1.03444,"MultiLineString ((127.0145725 37.5174386, 127.0143929 37.5169958))"
pedestrian_9631,pedestrian_4185626625,pedestrian_4185626620,303.481,6.06962,"MultiLineString ((127.0145725 37.5174386, 127.0135749 37.5176638, 127.0130612 37.5170489, 127.0134815 37.5169118, 127.013701 37.517097, 127.0143769 37.5169562))"
pedestrian_9632,pedestrian_4185626634,pedestrian_4185626647,117.715,2.3543,"MultiLineString ((127.0075698 37.5143259, 127.0084167 37.5151441))"
pedestrian_9633,pedestrian_4185626634,pedestrian_8487511336,59.04,1.1808,"MultiLineString ((127.0075698 37.5143259, 127.007968 37.5138991))"
pedestrian_9634,pedestrian_4185626634,pedestrian_8487473637,139.738,2.79476,"MultiLineString ((127.0075698 37.5143259, 127.00686 37.51364, 127.006585 37.513342))"
pedestrian_9635,pedestrian_4185626634,pedestrian_5745432010,26.326,0.52652,"MultiLineString ((127.0075698 37.5143259, 127.0075213 37.5144145, 127.0074178 37.5145281))"
pedestrian_9636,pedestrian_4185626636,pedestrian_8488771712,10.965,0.2193,"MultiLineString ((127.0091239 37.5127616, 127.0090395 37.512834))"
pedestrian_9637,pedestrian_4185626636,pedestrian_4185626642,49.065,0.9813,"MultiLineString ((127.0091239 37.5127616, 127.0093035 37.512579, 127.0093439 37.5125241, 127.0094246 37.5123928))"
pedestrian_9638,pedestrian_4185626636,pedestrian_8488771700,124.823,2.49646,"MultiLineString ((127.0091239 37.5127616, 127.0098107 37.5134107, 127.0098442 37.5134226, 127.009871 37.5134226, 127.0098965 37.5134172, 127.0099206 37.5134045, 127.0100859 37.513325, 127.010095 37.5133165, 127.0101003 37.513309, 127.0101034 37.5133016))"
pedestrian_9639,pedestrian_4185626637,pedestrian_4634374794,25.218,0.50436,"MultiLineString ((127.0105194 37.5124597, 127.0107641 37.512577))"
pedestrian_9640,pedestrian_4185626637,pedestrian_4185626651,27.244,0.54488,"MultiLineString ((127.0105194 37.5124597, 127.0102551 37.5123329))"
pedestrian_9641,pedestrian_4185626637,pedestrian_4185626641,86.123,1.72246,"MultiLineString ((127.0105194 37.5124597, 127.0102287 37.5131991))"
pedestrian_9642,pedestrian_4185626639,pedestrian_2244637650,171.659,3.43318,"MultiLineString ((127.0110291 37.5144106, 127.0125217 37.5134199))"
pedestrian_9643,pedestrian_4185626639,pedestrian_8487510976,37.305,0.7461,"MultiLineString ((127.0110291 37.5144106, 127.0107042 37.5146254))"
pedestrian_9644,pedestrian_4185626639,pedestrian_4185626640,133.75,2.675,"MultiLineString ((127.0110291 37.5144106, 127.0101341 37.5134396))"
pedestrian_9645,pedestrian_4185626640,pedestrian_8488771694,14.129,0.28258,"MultiLineString ((127.0101341 37.5134396, 127.0101818 37.5133183))"
pedestrian_9646,pedestrian_4185626640,pedestrian_4185626639,133.75,2.675,"MultiLineString ((127.0101341 37.5134396, 127.0110291 37.5144106))"
pedestrian_9647,pedestrian_4185626640,pedestrian_8488771711,37.113,0.74226,"MultiLineString ((127.0101341 37.5134396, 127.009922 37.5135777, 127.0098089 37.5136514))"
pedestrian_9648,pedestrian_4185626641,pedestrian_4185626637,86.123,1.72246,"MultiLineString ((127.0102287 37.5131991, 127.0105194 37.5124597))"
pedestrian_9649,pedestrian_4185626641,pedestrian_8488771694,13.885,0.2777,"MultiLineString ((127.0102287 37.5131991, 127.0101818 37.5133183))"
pedestrian_9650,pedestrian_4185626641,pedestrian_4185626650,74.373,1.48746,"MultiLineString ((127.0102287 37.5131991, 127.0097053 37.5126747))"
pedestrian_9651,pedestrian_4185626642,pedestrian_436816900,43.802,0.87604,"MultiLineString ((127.0094246 37.5123928, 127.0096393 37.5120376))"
pedestrian_9652,pedestrian_4185626642,pedestrian_4185626650,39.944,0.79888,"MultiLineString ((127.0094246 37.5123928, 127.0097053 37.5126747))"
pedestrian_9653,pedestrian_4185626642,pedestrian_4185626636,49.065,0.9813,"MultiLineString ((127.0094246 37.5123928, 127.0093439 37.5125241, 127.0093035 37.512579, 127.0091239 37.5127616))"
pedestrian_9654,pedestrian_4185626647,pedestrian_8487505137,47.349,0.94698,"MultiLineString ((127.0084167 37.5151441, 127.0087552 37.5154746))"
pedestrian_9655,pedestrian_4185626647,pedestrian_4185626634,117.715,2.3543,"MultiLineString ((127.0084167 37.5151441, 127.0075698 37.5143259))"
pedestrian_9656,pedestrian_4185626647,pedestrian_8488812158,184.854,3.69708,"MultiLineString ((127.0084167 37.5151441, 127.0088416 37.5148738, 127.0085006 37.5145034, 127.0092526 37.5140137))"
pedestrian_9657,pedestrian_4185626650,pedestrian_4185626642,39.944,0.79888,"MultiLineString ((127.0097053 37.5126747, 127.0094246 37.5123928))"
pedestrian_9658,pedestrian_4185626650,pedestrian_4185626641,74.373,1.48746,"MultiLineString ((127.0097053 37.5126747, 127.0102287 37.5131991))"
pedestrian_9659,pedestrian_4185626650,pedestrian_4185626651,61.613,1.23226,"MultiLineString ((127.0097053 37.5126747, 127.0102551 37.5123329))"
pedestrian_9660,pedestrian_4185626651,pedestrian_4185626637,27.244,0.54488,"MultiLineString ((127.0102551 37.5123329, 127.0105194 37.5124597))"
pedestrian_9661,pedestrian_4185626651,pedestrian_436816900,63.469,1.26938,"MultiLineString ((127.0102551 37.5123329, 127.0096393 37.5120376))"
pedestrian_9662,pedestrian_4185626651,pedestrian_4185626650,61.613,1.23226,"MultiLineString ((127.0102551 37.5123329, 127.0097053 37.5126747))"
pedestrian_9663,pedestrian_4185626652,pedestrian_4185626653,156.55,3.131,"MultiLineString ((127.0105994 37.510362, 127.0119577 37.5094558))"
pedestrian_9664,pedestrian_4185626652,pedestrian_4656441532,119.748,2.39496,"MultiLineString ((127.0105994 37.510362, 127.0109498 37.509688, 127.0111028 37.509362))"
pedestrian_9665,pedestrian_4185626652,pedestrian_436816900,204.731,4.09462,"MultiLineString ((127.0105994 37.510362, 127.0099287 37.5114775, 127.0096558 37.5120057, 127.0096393 37.5120376))"
pedestrian_9666,pedestrian_4185626653,pedestrian_571450682,83.089,1.66178,"MultiLineString ((127.0119577 37.5094558, 127.0113552 37.5088814))"
pedestrian_9667,pedestrian_4185626653,pedestrian_4185626652,156.55,3.131,"MultiLineString ((127.0119577 37.5094558, 127.0105994 37.510362))"
pedestrian_9668,pedestrian_4185626653,pedestrian_8489061229,83.354,1.66708,"MultiLineString ((127.0119577 37.5094558, 127.0120034 37.5094991, 127.0123311 37.509817, 127.0125218 37.5100014, 127.012557 37.5100354))"
pedestrian_9669,pedestrian_4185626654,pedestrian_1962358596,72.643,1.45286,"MultiLineString ((127.0106412 37.5008873, 127.0113085 37.5012701))"
pedestrian_9670,pedestrian_4185626654,pedestrian_1962358640,53.38,1.0676,"MultiLineString ((127.0106412 37.5008873, 127.0100363 37.5008999))"
pedestrian_9671,pedestrian_4185626654,pedestrian_1962358595,143.739,2.87478,"MultiLineString ((127.0106412 37.5008873, 127.0106018 37.499595))"
pedestrian_9672,pedestrian_4185659843,pedestrian_2295372307,50.864,1.01728,"MultiLineString ((127.0158305 37.4937417, 127.0160487 37.4933183))"
pedestrian_9673,pedestrian_4185659843,pedestrian_3827548465,119.879,2.39758,"MultiLineString ((127.0158305 37.4937417, 127.0144842 37.4935958))"
pedestrian_9674,pedestrian_4185659843,pedestrian_3827548470,54.842,1.09684,"MultiLineString ((127.0158305 37.4937417, 127.0164087 37.4939228))"
pedestrian_9675,pedestrian_4185659843,pedestrian_8556927603,53.61,1.0722,"MultiLineString ((127.0158305 37.4937417, 127.0156453 37.494101, 127.0156318 37.4941471, 127.0156185 37.4941925))"
pedestrian_9676,pedestrian_4185659844,pedestrian_3827548015,50.448,1.00896,"MultiLineString ((127.0154361 37.4918844, 127.0155136 37.4914349))"
pedestrian_9677,pedestrian_4185659844,pedestrian_3827548032,54.333,1.08666,"MultiLineString ((127.0154361 37.4918844, 127.0160456 37.4919543))"
pedestrian_9678,pedestrian_4185659844,pedestrian_9717256586,55.253,1.10506,"MultiLineString ((127.0154361 37.4918844, 127.0153735 37.4918772, 127.0153054 37.4922624, 127.0152917 37.4923191))"
pedestrian_9679,pedestrian_4185659846,pedestrian_3800522725,20.811,0.41622,"MultiLineString ((127.0216534 37.4912582, 127.0214304 37.4911972))"
pedestrian_9680,pedestrian_4185659846,pedestrian_3800522728,42.03,0.8406,"MultiLineString ((127.0216534 37.4912582, 127.0221028 37.4913836))"
pedestrian_9681,pedestrian_4185659846,pedestrian_9602018661,67.874,1.35748,"MultiLineString ((127.0216534 37.4912582, 127.021789 37.4909481, 127.0219055 37.4906815))"
pedestrian_9682,pedestrian_4185659847,pedestrian_3827258481,43.359,0.86718,"MultiLineString ((127.0208622 37.4869151, 127.0203728 37.4869504))"
pedestrian_9683,pedestrian_4185659847,pedestrian_2932859103,69.859,1.39718,"MultiLineString ((127.0208622 37.4869151, 127.0211713 37.4863367))"
pedestrian_9684,pedestrian_4185659847,pedestrian_3827258504,62.893,1.25786,"MultiLineString ((127.0208622 37.4869151, 127.0208119 37.4874793))"
pedestrian_9685,pedestrian_4185659847,pedestrian_3827258487,89.477,1.78954,"MultiLineString ((127.0208622 37.4869151, 127.0211043 37.4869985, 127.0218402 37.4871141))"
pedestrian_9686,pedestrian_4185659848,pedestrian_2655472851,20.16,0.4032,"MultiLineString ((127.0175667 37.4870602, 127.0177828 37.4871191))"
pedestrian_9687,pedestrian_4185659848,pedestrian_2655472832,26.134,0.52268,"MultiLineString ((127.0175667 37.4870602, 127.0172886 37.4869793))"
pedestrian_9688,pedestrian_4185659848,pedestrian_3827258493,247.096,4.94192,"MultiLineString ((127.0175667 37.4870602, 127.0175163 37.4867487, 127.0175613 37.4865939, 127.0176934 37.4864271, 127.0178796 37.4862365, 127.0184681 37.4864271, 127.0180933 37.487177))"
pedestrian_9689,pedestrian_4185659848,pedestrian_3827258530,120.139,2.40278,"MultiLineString ((127.0175667 37.4870602, 127.0175673 37.4871394, 127.017127 37.4880777))"
pedestrian_9690,pedestrian_4185659849,pedestrian_3827258516,53.794,1.07588,"MultiLineString ((127.0179944 37.487777, 127.0186036 37.4877965))"
pedestrian_9691,pedestrian_4185659849,pedestrian_3827258536,47.157,0.94314,"MultiLineString ((127.0179944 37.487777, 127.0178051 37.4881736))"
pedestrian_9692,pedestrian_4185659849,pedestrian_2655472851,75.5,1.51,"MultiLineString ((127.0179944 37.487777, 127.0177828 37.4871191))"
pedestrian_9693,pedestrian_4185659851,pedestrian_3827258522,43.376,0.86752,"MultiLineString ((127.0201872 37.4878779, 127.0196968 37.4878505))"
